Experiment Name,Position,SampleName,ASO Microsynth ID,Target SNP ID,CrossingPoint,CrossingPoint.1,dCt,dCt Avg,Avg,SD,ddCt,Avg_ddCt,Exp
Rd2.1.3_P1+2_MT_20210730,A13,KQ373_10_P2.1-1,KQ373_L20_5-10-5_10uM_P2.1-1,rs8113956,33.79713506,23.72627572,10.07085934,,,,2.825056855,3.021555891,0.123146208
Rd2.1.3_P1+2_MT_20210730,A14,KQ373_10_P2.1-1,KQ373_L20_5-10-5_10uM_P2.1-1,rs8113956,33.92935993,23.75081313,10.1785468,,,,2.93274432,,
Rd2.1.3_P1+2_MT_20210730,A15,KQ373_10_P2.1-1,KQ373_L20_5-10-5_10uM_P2.1-1,rs8113956,34.29921476,23.74654578,10.55266898,,,,3.306866497,,
Rd2.1.3_P1+2_MT_20210730,F4,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,rs4809561,31.74135373,23.93700149,7.80435224,,,,0.558549755,0.46632648,0.723805271
Rd2.1.3_P1+2_MT_20210730,F5,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,rs4809561,31.60778204,23.99046608,7.617315961,,,,0.371513477,,
Rd2.1.3_P1+2_MT_20210730,F6,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,rs4809561,31.7227846,24.00806591,7.714718694,,,,0.468916209,,
Rd2.1.3_P1+2_MT_20210730,F16,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,rs4809561,31.16989654,23.94201083,7.227885706,,,,-0.017916779,0.228245608,0.853672371
Rd2.1.3_P1+2_MT_20210730,F17,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,rs4809561,31.57246992,23.97269538,7.599774539,,,,0.353972054,,
Rd2.1.3_P1+2_MT_20210730,F18,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,rs4809561,31.64097141,24.04648738,7.594484032,,,,0.348681547,,
Rd2.1.3_P1+2_MT_20210730,D7,KQ479_10_P2.1-1,KQ479_L20_5-10-5_10uM_P2.1-1,rs34659510,31.97343338,23.30686411,8.666569273,,,,1.420766789,1.292383518,0.408275947
Rd2.1.3_P1+2_MT_20210730,D8,KQ479_10_P2.1-1,KQ479_L20_5-10-5_10uM_P2.1-1,rs34659510,31.68318204,23.36708824,8.316093809,,,,1.070291324,,
Rd2.1.3_P1+2_MT_20210730,D9,KQ479_10_P2.1-1,KQ479_L20_5-10-5_10uM_P2.1-1,rs34659510,32.00369764,23.37180271,8.631894927,,,,1.386092442,,
Rd2.1.3_P1+2_MT_20210730,D19,KQ479_10_P2.1-1,KQ479_L20_5-10-5_10uM_P2.1-1,rs34659510,32.59883144,23.64067942,8.958152016,,,,1.712349531,1.569324677,0.336966091
Rd2.1.3_P1+2_MT_20210730,D20,KQ479_10_P2.1-1,KQ479_L20_5-10-5_10uM_P2.1-1,rs34659510,32.51200013,23.71549971,8.796500414,,,,1.550697929,,
Rd2.1.3_P1+2_MT_20210730,D21,KQ479_10_P2.1-1,KQ479_L20_5-10-5_10uM_P2.1-1,rs34659510,32.49011653,23.79938748,8.690729055,,,,1.44492657,,
Rd2.1.3_P1+2_MT_20210730,C7,KQ480_10_P2.1-1,KQ480_L20_5-10-5_10uM_P2.1-1,rs34659510,32.1225683,23.36988714,8.752681163,,,,1.506878679,1.392121842,0.381004029
Rd2.1.3_P1+2_MT_20210730,C8,KQ480_10_P2.1-1,KQ480_L20_5-10-5_10uM_P2.1-1,rs34659510,31.97447013,23.39370636,8.580763763,,,,1.334961279,,
Rd2.1.3_P1+2_MT_20210730,C9,KQ480_10_P2.1-1,KQ480_L20_5-10-5_10uM_P2.1-1,rs34659510,32.07401669,23.49368863,8.580328052,,,,1.334525568,,
Rd2.1.3_P1+2_MT_20210730,C19,KQ480_10_P2.1-1,KQ480_L20_5-10-5_10uM_P2.1-1,rs34659510,32.63596723,24.55005399,8.08591324,,,,0.840110755,0.80142657,0.573781529
Rd2.1.3_P1+2_MT_20210730,C20,KQ480_10_P2.1-1,KQ480_L20_5-10-5_10uM_P2.1-1,rs34659510,32.62248498,24.54756762,8.074917361,,,,0.829114876,,
Rd2.1.3_P1+2_MT_20210730,C21,KQ480_10_P2.1-1,KQ480_L20_5-10-5_10uM_P2.1-1,rs34659510,32.61144044,24.63058387,7.980856562,,,,0.735054078,,
Rd2.1.3_P1+2_MT_20210730,D10,KQ500_10_P2.1-1,KQ500_L20_5-10-5_10uM_P2.1-1,rs13040636,33.36662844,23.67973399,9.686894452,,,,2.441091967,2.440917944,0.184166435
Rd2.1.3_P1+2_MT_20210730,D11,KQ500_10_P2.1-1,KQ500_L20_5-10-5_10uM_P2.1-1,rs13040636,33.14937209,23.70188131,9.447490785,,,,2.201688301,,
Rd2.1.3_P1+2_MT_20210730,D12,KQ500_10_P2.1-1,KQ500_L20_5-10-5_10uM_P2.1-1,rs13040636,33.67115478,23.74537873,9.92577605,,,,2.679973565,,
Rd2.1.3_P1+2_MT_20210730,D22,KQ500_10_P2.1-1,KQ500_L20_5-10-5_10uM_P2.1-1,rs13040636,33.93753025,24.19028236,9.747247885,,,,2.5014454,2.78934657,0.144651524
Rd2.1.3_P1+2_MT_20210730,D23,KQ500_10_P2.1-1,KQ500_L20_5-10-5_10uM_P2.1-1,rs13040636,34.59284924,24.21648651,10.37636274,,,,3.130560252,,
Rd2.1.3_P1+2_MT_20210730,D24,KQ500_10_P2.1-1,KQ500_L20_5-10-5_10uM_P2.1-1,rs13040636,34.23294014,24.2511036,9.981836542,,,,2.736034058,,
Rd2.1.3_P1+2_MT_20210730,C10,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,rs13040636,32.36597556,23.72675827,8.639217291,,,,1.393414807,1.624890624,0.324234469
Rd2.1.3_P1+2_MT_20210730,C11,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,rs13040636,32.83174237,23.80059649,9.03114588,,,,1.785343395,,
Rd2.1.3_P1+2_MT_20210730,C12,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,rs13040636,32.71510662,23.77339047,8.941716156,,,,1.695913671,,
Rd2.1.3_P1+2_MT_20210730,C22,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,rs13040636,32.17928082,23.26420589,8.915074928,,,,1.669272444,1.629994147,0.323089518
Rd2.1.3_P1+2_MT_20210730,C23,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,rs13040636,32.14863337,23.3014003,8.847233067,,,,1.601430583,,
Rd2.1.3_P1+2_MT_20210730,C24,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,rs13040636,32.23632668,23.37124478,8.865081899,,,,1.619279414,,
Rd2.1.3_P1+2_MT_20210730,A4,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,rs4809302,31.02779469,23.33863752,7.689157178,,,,0.443354694,0.49881789,0.707686405
Rd2.1.3_P1+2_MT_20210730,A5,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,rs4809302,31.27986291,23.32181123,7.958051682,,,,0.712249198,,
Rd2.1.3_P1+2_MT_20210730,A6,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,rs4809302,31.20929811,23.62264585,7.586652264,,,,0.340849779,,
Rd2.1.3_P1+2_MT_20210730,A16,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,rs4809302,31.18382028,23.32335712,7.860463164,,,,0.614660679,0.565883498,0.675541592
Rd2.1.3_P1+2_MT_20210730,A17,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,rs4809302,31.159781,23.39225084,7.767530161,,,,0.521727676,,
Rd2.1.3_P1+2_MT_20210730,A18,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,rs4809302,31.22160553,23.4145409,7.807064622,,,,0.561262137,,
