Experiment Name,Position,SampleName,ASO Microsynth ID,Target SNP ID,CrossingPoint,CrossingPoint.1,dCt,dCt Avg,Avg,SD,ddCt,Avg_ddCt,Exp
Rd2.1.3_P1+2_Total_20210730,A13,KQ373_10_P2.1-1,KQ373_L20_5-10-5_10uM_P2.1-1,rs8113956,33.02472006,23.68994898,9.334771073,,,,2.824901399,3.026525147,0.12272277
Rd2.1.3_P1+2_Total_20210730,A14,KQ373_10_P2.1-1,KQ373_L20_5-10-5_10uM_P2.1-1,rs8113956,33.16192734,23.78824367,9.373683673,,,,2.863813999,,
Rd2.1.3_P1+2_Total_20210730,A15,KQ373_10_P2.1-1,KQ373_L20_5-10-5_10uM_P2.1-1,rs8113956,33.75415631,23.85342659,9.900729718,,,,3.390860044,,
Rd2.1.3_P1+2_Total_20210730,F4,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,rs4809561,31.90530638,24.09389009,7.811416283,,,,1.301546609,1.326375423,0.398768837
Rd2.1.3_P1+2_Total_20210730,F5,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,rs4809561,31.85698869,23.97162698,7.885361718,,,,1.375492044,,
Rd2.1.3_P1+2_Total_20210730,F6,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,rs4809561,31.84955934,24.03760204,7.811957291,,,,1.302087617,,
Rd2.1.3_P1+2_Total_20210730,F16,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,rs4809561,31.24218555,23.85516974,7.387015806,,,,0.877146132,0.818003413,0.567226401
Rd2.1.3_P1+2_Total_20210730,F17,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,rs4809561,31.30278044,23.98084864,7.321931805,,,,0.812062131,,
Rd2.1.3_P1+2_Total_20210730,F18,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,rs4809561,31.24553918,23.97086753,7.274671649,,,,0.764801975,,
Rd2.1.3_P1+2_Total_20210730,D7,KQ479_10_P2.1-1,KQ479_L20_5-10-5_10uM_P2.1-1,rs34659510,31.4082705,23.25232248,8.155948016,,,,1.646078342,1.707048931,0.306285945
Rd2.1.3_P1+2_Total_20210730,D8,KQ479_10_P2.1-1,KQ479_L20_5-10-5_10uM_P2.1-1,rs34659510,31.47858295,23.30780931,8.170773639,,,,1.660903965,,
Rd2.1.3_P1+2_Total_20210730,D9,KQ479_10_P2.1-1,KQ479_L20_5-10-5_10uM_P2.1-1,rs34659510,31.66616518,23.34213102,8.32403416,,,,1.814164486,,
Rd2.1.3_P1+2_Total_20210730,D19,KQ479_10_P2.1-1,KQ479_L20_5-10-5_10uM_P2.1-1,rs34659510,32.42862877,23.63645862,8.792170153,,,,2.282300479,2.144643774,0.226150678
Rd2.1.3_P1+2_Total_20210730,D20,KQ479_10_P2.1-1,KQ479_L20_5-10-5_10uM_P2.1-1,rs34659510,32.53838768,23.68377738,8.854610299,,,,2.344740625,,
Rd2.1.3_P1+2_Total_20210730,D21,KQ479_10_P2.1-1,KQ479_L20_5-10-5_10uM_P2.1-1,rs34659510,32.07936488,23.76260499,8.316759893,,,,1.806890219,,
Rd2.1.3_P1+2_Total_20210730,C7,KQ480_10_P2.1-1,KQ480_L20_5-10-5_10uM_P2.1-1,rs34659510,31.55088803,23.30353988,8.247348148,,,,1.737478474,1.708033139,0.306077067
Rd2.1.3_P1+2_Total_20210730,C8,KQ480_10_P2.1-1,KQ480_L20_5-10-5_10uM_P2.1-1,rs34659510,31.68059977,23.34919309,8.331406677,,,,1.821537003,,
Rd2.1.3_P1+2_Total_20210730,C9,KQ480_10_P2.1-1,KQ480_L20_5-10-5_10uM_P2.1-1,rs34659510,31.51151335,23.43655973,8.074953616,,,,1.565083942,,
Rd2.1.3_P1+2_Total_20210730,C19,KQ480_10_P2.1-1,KQ480_L20_5-10-5_10uM_P2.1-1,rs34659510,32.63259935,24.53521456,8.097384794,,,,1.58751512,1.397172716,0.379672466
Rd2.1.3_P1+2_Total_20210730,C20,KQ480_10_P2.1-1,KQ480_L20_5-10-5_10uM_P2.1-1,rs34659510,32.33752047,24.61433574,7.723184729,,,,1.213315055,,
Rd2.1.3_P1+2_Total_20210730,C21,KQ480_10_P2.1-1,KQ480_L20_5-10-5_10uM_P2.1-1,rs34659510,32.54630911,24.64575147,7.900557646,,,,1.390687972,,
Rd2.1.3_P1+2_Total_20210730,D10,KQ500_10_P2.1-1,KQ500_L20_5-10-5_10uM_P2.1-1,rs13040636,32.49729455,23.70316957,8.79412498,,,,2.284255306,2.552828661,0.170420564
Rd2.1.3_P1+2_Total_20210730,D11,KQ500_10_P2.1-1,KQ500_L20_5-10-5_10uM_P2.1-1,rs13040636,32.78171915,23.71858826,9.06313089,,,,2.553261216,,
Rd2.1.3_P1+2_Total_20210730,D12,KQ500_10_P2.1-1,KQ500_L20_5-10-5_10uM_P2.1-1,rs13040636,33.07801797,23.74717884,9.330839134,,,,2.82096946,,
Rd2.1.3_P1+2_Total_20210730,D22,KQ500_10_P2.1-1,KQ500_L20_5-10-5_10uM_P2.1-1,rs13040636,33.63716687,24.1781229,9.459043972,,,,2.949174298,3.042910531,0.121336833
Rd2.1.3_P1+2_Total_20210730,D23,KQ500_10_P2.1-1,KQ500_L20_5-10-5_10uM_P2.1-1,rs13040636,33.88998217,24.17062174,9.719360428,,,,3.209490754,,
Rd2.1.3_P1+2_Total_20210730,D24,KQ500_10_P2.1-1,KQ500_L20_5-10-5_10uM_P2.1-1,rs13040636,33.71629645,24.23636024,9.479936214,,,,2.97006654,,
Rd2.1.3_P1+2_Total_20210730,C10,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,rs13040636,32.29355722,23.70328096,8.590276254,,,,2.08040658,2.006255967,0.248918271
Rd2.1.3_P1+2_Total_20210730,C11,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,rs13040636,32.27138944,23.74529215,8.526097291,,,,2.016227617,,
Rd2.1.3_P1+2_Total_20210730,C12,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,rs13040636,32.2381264,23.80612302,8.432003378,,,,1.922133704,,
Rd2.1.3_P1+2_Total_20210730,C22,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,rs13040636,31.39270943,23.21901553,8.173693901,,,,1.663824227,1.644505503,0.31985601
Rd2.1.3_P1+2_Total_20210730,C23,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,rs13040636,31.38100921,23.30250542,8.078503789,,,,1.568634115,,
Rd2.1.3_P1+2_Total_20210730,C24,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,rs13040636,31.54413351,23.33320567,8.21092784,,,,1.701058166,,
Rd2.1.3_P1+2_Total_20210730,A4,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,rs4809302,30.93903603,23.3305778,7.608458222,,,,1.098588548,1.096608522,0.46761447
Rd2.1.3_P1+2_Total_20210730,A5,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,rs4809302,30.95608868,23.33666318,7.619425499,,,,1.109555825,,
Rd2.1.3_P1+2_Total_20210730,A6,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,rs4809302,31.01820923,23.42665836,7.591550869,,,,1.081681195,,
Rd2.1.3_P1+2_Total_20210730,A16,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,rs4809302,30.75600508,23.30902479,7.446980291,,,,0.937110617,0.876540147,0.544672092
Rd2.1.3_P1+2_Total_20210730,A17,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,rs4809302,30.69373565,23.36902563,7.324710021,,,,0.814840347,,
Rd2.1.3_P1+2_Total_20210730,A18,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,rs4809302,30.82669032,23.43915117,7.38753915,,,,0.877669476,,
