Experiment Name,Position,SampleName,ASO Microsynth ID,Target SNP ID,CrossingPoint,CrossingPoint.1,dCt,dCt Avg,Avg,SD,ddCt,Avg_ddCt,Exp
Rd2.1.3_P1+2_MT_20210730,I13,KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,rs8113956,33.37376284,23.55514422,9.818618618,,,,2.63135227,2.404021062,0.188937233
Rd2.1.3_P1+2_MT_20210730,I14,KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,rs8113956,33.14222013,23.66825204,9.473968096,,,,2.286701748,,
Rd2.1.3_P1+2_MT_20210730,I15,KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,rs8113956,33.19039753,23.70912201,9.481275516,,,,2.294009169,,
Rd2.1.3_P1+2_MT_20210730,N4,KQ426_10_P2.1-2,KQ426_L20_5-10-5_10uM_P2.1-2,rs4809561,31.72068075,23.59239581,8.128284939,,,,0.941018591,0.698054907,0.616402703
Rd2.1.3_P1+2_MT_20210730,N5,KQ426_10_P2.1-2,KQ426_L20_5-10-5_10uM_P2.1-2,rs4809561,31.29120918,23.6349184,7.656290783,,,,0.469024436,,
Rd2.1.3_P1+2_MT_20210730,N6,KQ426_10_P2.1-2,KQ426_L20_5-10-5_10uM_P2.1-2,rs4809561,31.51276885,23.6413808,7.871388041,,,,0.684121693,,
Rd2.1.3_P1+2_MT_20210730,N16,KQ426_10_P2.1-2,KQ426_L20_5-10-5_10uM_P2.1-2,rs4809561,32.47802658,24.68802513,7.790001456,,,,0.602735108,0.608444878,0.655903338
Rd2.1.3_P1+2_MT_20210730,N17,KQ426_10_P2.1-2,KQ426_L20_5-10-5_10uM_P2.1-2,rs4809561,32.72628551,24.77088213,7.955403388,,,,0.76813704,,
Rd2.1.3_P1+2_MT_20210730,N18,KQ426_10_P2.1-2,KQ426_L20_5-10-5_10uM_P2.1-2,rs4809561,32.47719247,24.83546364,7.641728834,,,,0.454462486,,
Rd2.1.3_P1+2_MT_20210730,L7,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,rs34659510,31.8575971,23.36407654,8.493520553,,,,1.306254206,1.256991788,0.418415503
Rd2.1.3_P1+2_MT_20210730,L8,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,rs34659510,31.88026666,23.4135191,8.466747568,,,,1.279481221,,
Rd2.1.3_P1+2_MT_20210730,L9,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,rs34659510,31.86343884,23.49093256,8.372506286,,,,1.185239938,,
Rd2.1.3_P1+2_MT_20210730,L19,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,rs34659510,32.02005352,23.44287973,8.577173784,,,,1.389907436,1.33846089,0.395442301
Rd2.1.3_P1+2_MT_20210730,L20,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,rs34659510,31.98500034,23.5468722,8.438128138,,,,1.25086179,,
Rd2.1.3_P1+2_MT_20210730,L21,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,rs34659510,32.15824691,23.59636712,8.561879792,,,,1.374613444,,
Rd2.1.3_P1+2_MT_20210730,K7,KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,rs34659510,31.68996072,23.71082454,7.979136175,,,,0.791869828,0.762930477,0.589298101
Rd2.1.3_P1+2_MT_20210730,K8,KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,rs34659510,31.72486241,23.75347298,7.971389428,,,,0.78412308,,
Rd2.1.3_P1+2_MT_20210730,K9,KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,rs34659510,31.71147707,23.8114122,7.900064872,,,,0.712798524,,
Rd2.1.3_P1+2_MT_20210730,K19,KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,rs34659510,31.23384691,22.99262213,8.24122478,,,,1.053958433,1.009310563,0.496783595
Rd2.1.3_P1+2_MT_20210730,K20,KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,rs34659510,31.21042653,23.03032144,8.180105091,,,,0.992838744,,
Rd2.1.3_P1+2_MT_20210730,K21,KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,rs34659510,31.25799634,23.08959549,8.168400859,,,,0.981134511,,
Rd2.1.3_P1+2_MT_20210730,L10,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,rs13040636,33.35480819,23.50226819,9.852540007,,,,2.66527366,2.293693784,0.203952658
Rd2.1.3_P1+2_MT_20210730,L11,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,rs13040636,32.91462395,23.62489728,9.289726677,,,,2.102460329,,
Rd2.1.3_P1+2_MT_20210730,L12,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,rs13040636,32.90016315,23.59954944,9.30061371,,,,2.113347362,,
Rd2.1.3_P1+2_MT_20210730,L22,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,rs13040636,33.71435722,23.78859905,9.925758173,,,,2.738491825,2.855057896,0.138210785
Rd2.1.3_P1+2_MT_20210730,L23,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,rs13040636,33.92914274,23.83485703,10.09428571,,,,2.907019364,,
Rd2.1.3_P1+2_MT_20210730,L24,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,rs13040636,33.98889695,23.8819681,10.10692885,,,,2.919662498,,
Rd2.1.3_P1+2_MT_20210730,K10,KQ501_10_P2.1-2,KQ501_L20_5-10-5_10uM_P2.1-2,rs13040636,31.63016017,23.09793711,8.532223065,,,,1.344956718,1.201199128,0.434913643
Rd2.1.3_P1+2_MT_20210730,K11,KQ501_10_P2.1-2,KQ501_L20_5-10-5_10uM_P2.1-2,rs13040636,31.44761239,23.168518,8.279094389,,,,1.091828042,,
Rd2.1.3_P1+2_MT_20210730,K12,KQ501_10_P2.1-2,KQ501_L20_5-10-5_10uM_P2.1-2,rs13040636,31.53129627,23.17721729,8.354078972,,,,1.166812625,,
Rd2.1.3_P1+2_MT_20210730,K22,KQ501_10_P2.1-2,KQ501_L20_5-10-5_10uM_P2.1-2,rs13040636,32.09918722,23.36190346,8.737283762,,,,1.550017414,1.578224786,0.334893717
Rd2.1.3_P1+2_MT_20210730,K23,KQ501_10_P2.1-2,KQ501_L20_5-10-5_10uM_P2.1-2,rs13040636,32.16946066,23.33308411,8.836376554,,,,1.649110206,,
Rd2.1.3_P1+2_MT_20210730,K24,KQ501_10_P2.1-2,KQ501_L20_5-10-5_10uM_P2.1-2,rs13040636,32.07211467,23.34930158,8.722813086,,,,1.535546738,,
Rd2.1.3_P1+2_MT_20210730,I4,KQ830_10_P2.1-2,KQ830_L20_5-10-5_10uM_P2.1-2,rs4809302,31.08084724,23.15575658,7.92509066,,,,0.737824312,0.644218417,0.639839331
Rd2.1.3_P1+2_MT_20210730,I5,KQ830_10_P2.1-2,KQ830_L20_5-10-5_10uM_P2.1-2,rs4809302,30.95865855,23.19245269,7.766205863,,,,0.578939515,,
Rd2.1.3_P1+2_MT_20210730,I6,KQ830_10_P2.1-2,KQ830_L20_5-10-5_10uM_P2.1-2,rs4809302,31.0524229,23.24926513,7.803157772,,,,0.615891425,,
Rd2.1.3_P1+2_MT_20210730,I16,KQ830_10_P2.1-2,KQ830_L20_5-10-5_10uM_P2.1-2,rs4809302,31.66746617,24.581785,7.08568117,,,,-0.101585177,-0.209326932,1.156148674
Rd2.1.3_P1+2_MT_20210730,I17,KQ830_10_P2.1-2,KQ830_L20_5-10-5_10uM_P2.1-2,rs4809302,31.69947034,24.66678555,7.032684792,,,,-0.154581556,,
Rd2.1.3_P1+2_MT_20210730,I18,KQ830_10_P2.1-2,KQ830_L20_5-10-5_10uM_P2.1-2,rs4809302,31.62683708,24.81138479,6.815452284,,,,-0.371814063,,
