Experiment Name,Position,SampleName,ASO Microsynth ID,Target SNP ID,CrossingPoint,CrossingPoint.1,dCt,dCt Avg,Avg,SD,ddCt,Avg_ddCt,Exp
Rd2.1.3_P1+2_Total_20210730,I13,KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,rs8113956,32.06073987,23.55815577,8.502584099,,,,2.113699228,2.211686183,0.215881843
Rd2.1.3_P1+2_Total_20210730,I14,KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,rs8113956,32.15284573,23.66206766,8.490778074,,,,2.101893202,,
Rd2.1.3_P1+2_Total_20210730,I15,KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,rs8113956,32.516498,23.70814701,8.808350992,,,,2.419466121,,
Rd2.1.3_P1+2_Total_20210730,N4,KQ426_10_P2.1-2,KQ426_L20_5-10-5_10uM_P2.1-2,rs4809561,31.48537979,23.53168575,7.953694038,,,,1.564809166,1.481716031,0.358062657
Rd2.1.3_P1+2_Total_20210730,N5,KQ426_10_P2.1-2,KQ426_L20_5-10-5_10uM_P2.1-2,rs4809561,31.58788067,23.58603673,8.001843946,,,,1.612959074,,
Rd2.1.3_P1+2_Total_20210730,N6,KQ426_10_P2.1-2,KQ426_L20_5-10-5_10uM_P2.1-2,rs4809561,31.3160608,23.65979607,7.656264723,,,,1.267379852,,
Rd2.1.3_P1+2_Total_20210730,N16,KQ426_10_P2.1-2,KQ426_L20_5-10-5_10uM_P2.1-2,rs4809561,32.66307774,24.68342526,7.979652481,,,,1.59076761,1.791266919,0.288918218
Rd2.1.3_P1+2_Total_20210730,N17,KQ426_10_P2.1-2,KQ426_L20_5-10-5_10uM_P2.1-2,rs4809561,32.79307493,24.68756522,8.105509704,,,,1.716624832,,
Rd2.1.3_P1+2_Total_20210730,N18,KQ426_10_P2.1-2,KQ426_L20_5-10-5_10uM_P2.1-2,rs4809561,33.20759485,24.75230167,8.455293188,,,,2.066408316,,
Rd2.1.3_P1+2_Total_20210730,L7,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,rs34659510,30.92994378,23.34425551,7.585688271,,,,1.196803399,1.355425664,0.390819494
Rd2.1.3_P1+2_Total_20210730,L8,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,rs34659510,31.02935036,23.33631141,7.693038947,,,,1.304154075,,
Rd2.1.3_P1+2_Total_20210730,L9,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,rs34659510,31.39553601,23.44133163,7.954204388,,,,1.565319517,,
Rd2.1.3_P1+2_Total_20210730,L19,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,rs34659510,32.30398142,23.40794486,8.896036561,,,,2.507151689,2.282699178,0.205512895
Rd2.1.3_P1+2_Total_20210730,L20,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,rs34659510,32.0686251,23.48132389,8.587301218,,,,2.198416347,,
Rd2.1.3_P1+2_Total_20210730,L21,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,rs34659510,32.108014,23.57659963,8.531414369,,,,2.142529497,,
Rd2.1.3_P1+2_Total_20210730,K7,KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,rs34659510,31.24282604,23.75107835,7.491747683,,,,1.102862812,0.931612422,0.524272064
Rd2.1.3_P1+2_Total_20210730,K8,KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,rs34659510,30.88171065,23.76583148,7.115879163,,,,0.726994291,,
Rd2.1.3_P1+2_Total_20210730,K9,KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,rs34659510,31.10860826,23.75474323,7.353865035,,,,0.964980163,,
Rd2.1.3_P1+2_Total_20210730,K19,KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,rs34659510,30.54350248,22.93358717,7.609915304,,,,1.221030432,1.330804936,0.397546373
Rd2.1.3_P1+2_Total_20210730,K20,KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,rs34659510,30.82871063,23.03898891,7.789721726,,,,1.400836854,,
Rd2.1.3_P1+2_Total_20210730,K21,KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,rs34659510,30.84154326,23.08211086,7.759432393,,,,1.370547521,,
Rd2.1.3_P1+2_Total_20210730,L10,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,rs13040636,32.14325782,23.49210955,8.651148262,,,,2.262263391,2.372523634,0.193107535
Rd2.1.3_P1+2_Total_20210730,L11,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,rs13040636,32.51365416,23.5595389,8.954115262,,,,2.56523039,,
Rd2.1.3_P1+2_Total_20210730,L12,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,rs13040636,32.28046133,23.60149934,8.678961993,,,,2.290077121,,
Rd2.1.3_P1+2_Total_20210730,L22,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,rs13040636,32.74292968,23.73912767,9.003802012,,,,2.614917141,2.594097275,0.16561471
Rd2.1.3_P1+2_Total_20210730,L23,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,rs13040636,33.0164573,23.81940581,9.197051489,,,,2.808166617,,
Rd2.1.3_P1+2_Total_20210730,L24,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,rs13040636,32.86326466,24.11517172,8.74809294,,,,2.359208068,,
Rd2.1.3_P1+2_Total_20210730,K10,KQ501_10_P2.1-2,KQ501_L20_5-10-5_10uM_P2.1-2,rs13040636,30.81947418,23.06239035,7.757083829,,,,1.368198958,1.256526366,0.418550508
Rd2.1.3_P1+2_Total_20210730,K11,KQ501_10_P2.1-2,KQ501_L20_5-10-5_10uM_P2.1-2,rs13040636,30.74391478,23.23290062,7.51101416,,,,1.122129289,,
Rd2.1.3_P1+2_Total_20210730,K12,KQ501_10_P2.1-2,KQ501_L20_5-10-5_10uM_P2.1-2,rs13040636,30.87542481,23.20728909,7.668135723,,,,1.279250851,,
Rd2.1.3_P1+2_Total_20210730,K22,KQ501_10_P2.1-2,KQ501_L20_5-10-5_10uM_P2.1-2,rs13040636,31.35209209,23.28412097,8.067971114,,,,1.679086243,1.800961077,0.286983346
Rd2.1.3_P1+2_Total_20210730,K23,KQ501_10_P2.1-2,KQ501_L20_5-10-5_10uM_P2.1-2,rs13040636,31.6186457,23.30342026,8.315225439,,,,1.926340567,,
Rd2.1.3_P1+2_Total_20210730,K24,KQ501_10_P2.1-2,KQ501_L20_5-10-5_10uM_P2.1-2,rs13040636,31.5575566,23.37121531,8.186341293,,,,1.797456421,,
Rd2.1.3_P1+2_Total_20210730,I4,KQ830_10_P2.1-2,KQ830_L20_5-10-5_10uM_P2.1-2,rs4809302,30.41950268,23.11065671,7.308845962,,,,0.919961091,0.83505519,0.560561594
Rd2.1.3_P1+2_Total_20210730,I5,KQ830_10_P2.1-2,KQ830_L20_5-10-5_10uM_P2.1-2,rs4809302,30.47885246,23.15682705,7.32202541,,,,0.933140539,,
Rd2.1.3_P1+2_Total_20210730,I6,KQ830_10_P2.1-2,KQ830_L20_5-10-5_10uM_P2.1-2,rs4809302,30.26121405,23.22026524,7.040948814,,,,0.652063942,,
Rd2.1.3_P1+2_Total_20210730,I16,KQ830_10_P2.1-2,KQ830_L20_5-10-5_10uM_P2.1-2,rs4809302,31.14858286,24.60429313,6.544289722,,,,0.155404851,0.127271472,0.915561389
Rd2.1.3_P1+2_Total_20210730,I17,KQ830_10_P2.1-2,KQ830_L20_5-10-5_10uM_P2.1-2,rs4809302,31.17817196,24.63102991,6.547142049,,,,0.158257177,,
Rd2.1.3_P1+2_Total_20210730,I18,KQ830_10_P2.1-2,KQ830_L20_5-10-5_10uM_P2.1-2,rs4809302,31.17280337,24.71576611,6.45703726,,,,0.068152388,,
