Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO42-266_total_1.2-7_20210701,F13,ASO80_10,KQ341_L20_5-10-5_10uM_P1.2-3,30.6207116,22.81239317,7.81,,,,0.15,0.22,0.86
ASO42-266_total_1.2-7_20210701,F14,ASO80_10,KQ341_L20_5-10-5_10uM_P1.2-3,30.74151705,22.88650243,7.86,,,,0.20,,
ASO42-266_total_1.2-7_20210701,F15,ASO80_10,KQ341_L20_5-10-5_10uM_P1.2-3,30.83652633,22.8673821,7.97,,,,0.31,,
ASO42-266_total_1.2-7_20210701,F16,ASO80_10,KQ341_L20_5-10-5_10uM_P1.2-3,30.53869244,22.80978068,7.73,,,,0.07,0.12,0.92
ASO42-266_total_1.2-7_20210701,F17,ASO80_10,KQ341_L20_5-10-5_10uM_P1.2-3,30.71047621,22.89423802,7.82,,,,0.16,,
ASO42-266_total_1.2-7_20210701,F18,ASO80_10,KQ341_L20_5-10-5_10uM_P1.2-3,30.66699617,22.86334125,7.80,,,,0.14,,
ASO42-266_total_1.2-7_20210701,F19,ASO80_3,KQ341_L20_5-10-5_3uM_P1.2-3,29.41204065,22.68580116,6.73,,,,-0.93,-0.88,1.84
ASO42-266_total_1.2-7_20210701,F20,ASO80_3,KQ341_L20_5-10-5_3uM_P1.2-3,29.42166394,22.6928137,6.73,,,,-0.93,,
ASO42-266_total_1.2-7_20210701,F21,ASO80_3,KQ341_L20_5-10-5_3uM_P1.2-3,29.63954891,22.75773661,6.88,,,,-0.78,,
ASO42-266_total_1.2-7_20210701,F22,ASO80_3,KQ341_L20_5-10-5_3uM_P1.2-3,30.65612972,23.08630798,7.57,,,,-0.09,-0.04,1.03
ASO42-266_total_1.2-7_20210701,F23,ASO80_3,KQ341_L20_5-10-5_3uM_P1.2-3,30.72388009,23.08308922,7.64,,,,-0.02,,
ASO42-266_total_1.2-7_20210701,F24,ASO80_3,KQ341_L20_5-10-5_3uM_P1.2-3,30.75080028,23.0956093,7.66,,,,0.00,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
